Time,X,Y,Z,Acceleration_Magnitude,Intensity,Jerkiness,Kinetic_Energy,Fluidity
0.21,11.89918231964111,-6.540958881378174,-1.946485996246338,386.26841061139305,0.1496628126921663,0.14154601328504654,0.03344570474139807,0.2362885683912167
0.22,14.94939517974854,-5.676652431488037,2.387019157409668,259.5254616622807,0.15640992673886253,0.10048951937682382,0.04925039701020368,0.49010481305126685
0.23,17.45133590698242,-3.818751811981201,6.09324312210083,103.41520450038378,0.14951588559099604,0.09732612543315447,0.05630692700820771,0.5785386693896786
0.24,14.75307083129883,-6.773196697235107,3.062183856964111,257.9220735208724,0.15655786585904077,0.09748103065557981,0.05190505686863377,0.5324631532596437
0.25,10.8313684463501,-5.394136428833008,1.881842494010925,338.6831253250456,0.1653510426065756,0.0918882902989628,0.041577864089787385,0.45248272715305243
0.26,6.727706909179688,-10.31422138214111,6.550535678863525,282.4827361678644,0.16765661348583336,0.09393032463928638,0.02969885837319468,0.31617966387645285
0.27,5.288791656494141,-9.710882186889648,5.152322292327881,194.40348153216263,0.16518459237788102,0.0984234639470467,0.020618640450250122,0.20948907631325928
0.28,3.806780815124512,-4.041412353515625,2.437297344207764,231.56402738627108,0.16824824763692456,0.10171283634671047,0.013943354126227424,0.13708549212517587
0.29,3.392583847045898,-3.433285236358643,0.7469909191131592,203.57771273502746,0.16530453188569408,0.10518113386728929,0.009575024086672386,0.09103366577761333
0.3,3.418920040130615,-2.57616114616394,2.681505918502808,61.140250532963464,0.15399451029271802,0.10234408562744582,0.009242036033602194,0.0903035683680023
0.31,3.778050184249878,-1.7405846118927,4.443638324737549,38.41602699980996,0.14314675146926992,0.10113158310998276,0.009784382507391966,0.09674903038605237
